                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 6 2018                               
                        UCC -dir hadoop-0.14.1 -outdir out/hadoop-0.14.1-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
44,6,20,1,1,0,12,13,18,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/Daemon.java
89,12,33,0,3,1,24,28,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/DiskChecker.java
84,11,18,1,4,8,28,40,55,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/HostsFileReader.java
85,11,25,0,3,4,31,38,49,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/MergeSort.java
88,11,44,0,3,2,17,22,33,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/NativeCodeLoader.java
45,4,29,0,1,1,5,7,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/PlatformName.java
51,5,24,0,2,1,12,15,22,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/PrintJarMainClass.java
149,15,45,11,1,10,58,69,89,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/PriorityQueue.java
142,18,60,0,5,5,33,43,64,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/ProgramDriver.java
120,16,34,1,2,8,42,52,70,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/Progress.java
33,5,23,0,2,1,1,4,5,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/Progressable.java
177,17,49,0,9,7,62,78,111,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/ReflectionUtils.java
161,17,21,0,9,9,72,90,123,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/RunJar.java
319,22,117,0,15,17,111,143,180,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/StringUtils.java
35,3,27,0,2,1,1,4,5,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/Tool.java
190,14,87,0,14,4,41,59,89,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/ToolBase.java
88,11,44,0,2,2,20,24,33,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/VersionInfo.java
56,5,35,0,4,0,5,9,16,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/util/XMLUtils.java
168,29,22,0,8,11,81,100,117,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/conf/TestConfiguration.java
527,47,159,7,17,44,173,234,321,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/ClusterTestDFS.java
465,55,90,3,16,27,186,229,320,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/ClusterTestDFSNamespaceLogging.java
206,23,39,2,10,19,85,114,144,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/DFSTestUtil.java
350,29,130,1,8,10,108,126,191,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/MiniDFSCluster.java
341,22,79,10,12,37,126,175,240,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/NNBench.java
327,32,90,3,9,11,140,160,205,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestCheckpoint.java
225,15,91,0,11,8,72,91,119,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestCrcCorruption.java
235,37,40,2,16,18,103,137,158,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDataTransferProtocol.java
313,30,55,2,13,21,134,168,228,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDecommission.java
120,15,35,1,10,6,39,55,70,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSFinalize.java
76,8,29,0,6,0,26,32,39,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSMkdirs.java
238,24,43,3,12,6,117,135,171,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSRollback.java
347,35,46,0,8,19,173,200,266,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSShell.java
122,11,21,0,12,2,52,66,90,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSShellGenericOptions.java
206,12,74,19,11,16,43,70,120,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSStartupVersions.java
240,16,70,24,12,10,86,108,154,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSStorageStateRecovery.java
236,24,45,3,12,6,110,128,167,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSUpgrade.java
197,30,30,0,16,18,65,99,137,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDFSUpgradeFromImage.java
182,22,42,3,11,8,69,88,118,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestDistributedUpgrade.java
96,8,26,0,8,0,41,49,62,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestFileCorruption.java
119,12,31,0,10,7,39,56,76,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestFileStatus.java
108,12,25,0,6,2,58,66,71,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestFsck.java
249,28,45,0,10,18,115,143,176,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestFSInputChecker.java
133,8,27,0,9,10,55,74,98,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestFSOutputSummer.java
95,13,17,0,2,3,46,51,65,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestHost2NodesMap.java
81,6,24,0,6,2,35,43,51,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestLocalDFS.java
181,15,60,0,10,9,75,94,106,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestModTime.java
112,12,42,3,3,3,36,42,58,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestPendingReplication.java
191,11,46,2,8,15,88,111,134,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestPread.java
169,11,26,0,12,10,79,101,132,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestReplication.java
400,49,81,2,7,15,170,192,270,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestReplicationPolicy.java
69,8,22,0,9,1,21,31,39,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestRestartDFS.java
154,14,40,1,10,11,63,84,100,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestSeekBug.java
97,7,26,0,9,7,35,51,64,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestSmallBlock.java
221,24,40,1,7,13,96,116,157,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/TestTrash.java
373,23,136,0,18,11,128,157,214,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/dfs/UpgradeUtilities.java
97,7,36,0,10,5,26,41,54,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/AccumulatingReducer.java
540,66,85,2,10,60,212,282,389,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/DFSCIOTest.java
333,41,45,3,12,40,144,196,247,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/DistributedFSCheck.java
129,11,58,0,13,12,18,43,60,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/IOMapperBase.java
176,22,23,0,18,7,74,99,131,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java
30,5,17,1,2,0,3,5,8,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/s3/Jets3tS3FileSystemTest.java
355,82,18,0,8,6,198,212,255,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/s3/S3FileSystemBaseTest.java
51,8,17,0,4,0,17,21,26,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/s3/TestInMemoryS3FileSystem.java
60,13,17,0,5,0,20,25,30,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/s3/TestINode.java
259,28,32,0,8,18,127,153,199,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestCopyFiles.java
432,46,78,2,11,44,165,220,308,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestDFSIO.java
444,94,25,1,10,53,199,262,325,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestFileSystem.java
249,22,17,0,5,15,146,166,210,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestGlobPaths.java
95,11,30,0,4,2,42,48,54,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestLocalFileSystem.java
152,20,20,0,3,1,91,95,112,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestPath.java
111,12,36,1,9,4,33,46,63,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/fs/TestTruncatedInputBug.java
162,25,22,1,16,8,65,89,115,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/compress/TestCodec.java
146,22,22,0,8,2,59,69,102,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/compress/TestCodecFactory.java
108,20,19,0,3,10,43,56,69,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/RandomDatum.java
170,20,25,0,17,9,54,80,125,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/retry/TestRetryProxy.java
60,11,18,0,2,1,16,19,31,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/retry/UnreliableImplementation.java
42,9,19,0,2,6,3,11,14,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/retry/UnreliableInterface.java
155,20,20,3,6,8,77,91,115,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestArrayFile.java
84,6,24,0,2,5,35,42,54,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestBytesWritable.java
89,16,22,0,5,2,39,46,51,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestMD5Hash.java
513,73,31,1,12,24,272,308,409,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestSequenceFile.java
157,23,20,1,8,12,70,90,114,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestSetFile.java
223,35,34,0,7,25,91,123,154,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestText.java
56,6,22,0,7,4,11,22,28,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestTextNonUTF8.java
86,18,25,0,3,7,25,35,43,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestUTF8.java
179,51,25,4,4,9,72,85,103,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestVersionedWritable.java
77,15,22,0,4,2,27,33,40,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/io/TestWritable.java
214,34,19,2,9,13,93,115,161,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/ipc/TestIPC.java
166,42,19,0,11,16,75,102,105,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/ipc/TestRPC.java
156,17,18,2,13,15,63,91,121,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/BigMapOutput.java
37,5,21,0,3,0,5,8,11,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/EmptyInputFormat.java
206,19,98,0,7,11,40,58,89,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/HadoopTestCase.java
297,39,38,0,19,18,123,160,220,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/jobcontrol/TestJobControl.java
88,12,17,0,4,5,40,49,59,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/lib/aggregate/AggregatorTests.java
126,20,26,0,9,5,58,72,80,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/lib/aggregate/TestAggregates.java
351,37,83,1,3,17,142,162,231,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/MiniMRCluster.java
305,29,67,2,15,22,112,149,209,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/MRBench.java
234,19,35,0,20,17,110,147,180,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/MRCaching.java
218,32,43,1,21,7,81,109,143,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/NotificationTestCase.java
203,26,49,0,11,13,69,93,128,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/PiEstimator.java
184,13,25,0,18,3,82,103,146,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/pipes/TestPipes.java
84,5,22,0,6,3,32,41,57,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/pipes/WordCountInputFormat.java
469,64,73,1,15,26,188,229,332,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/SortValidator.java
32,5,20,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestClusterMRNotification.java
411,48,106,1,8,18,160,186,257,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestComparators.java
141,13,42,0,13,6,53,72,86,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestEmptyJobWithDFS.java
131,19,25,0,8,5,68,81,87,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestFieldSelection.java
241,25,25,0,9,12,127,148,191,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestKeyValueTextInputFormat.java
33,6,20,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestLocalMRNotification.java
158,26,32,0,7,0,66,73,100,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMapOutputType.java
612,56,182,0,7,26,240,273,374,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMapRed.java
38,5,20,0,3,0,7,10,13,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMiniMRBringup.java
217,26,27,0,10,11,112,133,164,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMiniMRClasspath.java
69,5,22,0,6,0,22,28,42,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMiniMRDFSCaching.java
272,38,26,0,13,14,107,134,208,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMiniMRLocalFS.java
221,14,32,0,13,20,101,134,175,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMiniMRWithDFS.java
128,16,18,0,11,15,50,76,94,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestMultiFileInputFormat.java
118,19,30,0,8,8,36,52,69,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestSequenceFileAsTextInputFormat.java
175,23,31,0,8,17,65,90,121,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestSequenceFileInputFilter.java
116,18,30,0,8,8,35,51,68,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestSequenceFileInputFormat.java
258,26,28,0,9,12,136,157,204,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestTextInputFormat.java
90,15,18,0,9,6,31,46,57,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/TestTextOutputFormat.java
192,20,21,1,14,23,85,122,151,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/mapred/UtilsForTests.java
117,14,20,0,4,2,55,61,83,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/net/TestNetworkTopology.java
120,10,19,0,7,6,65,78,91,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/FromCpp.java
309,47,26,0,10,22,148,180,236,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/RecordBench.java
124,23,38,0,2,11,38,51,63,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/TestBuffer.java
199,12,19,0,8,11,127,146,168,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/TestRecordIO.java
453,35,175,0,9,27,147,183,243,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/TestRecordMR.java
113,15,22,0,15,8,36,59,76,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/TestRecordWritable.java
113,9,19,0,7,6,59,72,85,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/record/ToCpp.java
74,5,20,0,19,2,21,42,49,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/test/AllTestDriver.java
109,15,17,1,5,3,48,56,77,CODE,hadoop-0.14.1/src/test/org/apache/hadoop/util/TestReflectionUtils.java
57,6,29,0,16,0,3,19,22,CODE,hadoop-0.14.1/src/test/testjar/ClassWordCount.java
68,12,17,0,12,1,13,26,39,CODE,hadoop-0.14.1/src/test/testjar/ExternalMapperReducer.java
86,18,22,0,5,3,23,31,46,CODE,hadoop-0.14.1/src/test/testjar/ExternalWritable.java

                                          RESULTS SUMMARY                                          

Total,Blank,Comments,,Compiler,Data,Exec.,,File,SLOC
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,Type,Definition
155068,18142,40180,1017,5897,9780,81069,96746,CODE,Physical
155068,18142,40180,1017,5897,8546,54630,69073,CODE,Logical

Number of files successfully accessed,756,out of,756

Ratio of Physical to Logical SLOC,    1.40

                                 TOTAL OCCURRENCES OF Java KEYWORDS                                 
Compiler Directives,,Data Keywords,,Executable Keywords
import,5141,abstract,196,break,509
package,756,ArrayList,442,case,586
,,boolean,1303,catch,1173
,,byte,862,continue,139
,,char,108,default,95
,,class,1103,do,35
,,double,79,else,1362
,,extends,674,finally,386
,,float,82,for,1492
,,HashMap,90,if,5970
,,HashSet,20,new,7514
,,implements,396,return,4621
,,int,3658,super,521
,,interface,82,switch,121
,,LinkedHashMap,3,this,3443
,,LinkedList,19,throw,1231
,,long,1573,throws,3288
,,native,22,try,1371
,,private,3375,while,545
,,protected,551,
,,public,6531,
,,short,124,
,,static,2389,
,,String,3797,
,,TreeMap,266,
,,Vector,103,
,,void,3579,
,,volatile,32,
